,year,category,movie,nominee,is_winner
9024,2011,WRITING (Original Screenplay),Inception| (2011),Written by Christopher Nolan,False
9025,2011,WRITING (Original Screenplay),The Kids Are All Right| (2011),Written by Lisa Cholodenko & Stuart Blumberg,False
9026,2011,WRITING (Original Screenplay),The King's Speech| (2011),Screenplay by David Seidler,True
9027,2012,ACTOR IN A LEADING ROLE,A Better Life| (2012),Demián Bichir,False
9028,2012,ACTOR IN A LEADING ROLE,The Descendants| (2012),George Clooney,False
9029,2012,ACTOR IN A LEADING ROLE,The Artist| (2012),Jean Dujardin,True
9030,2012,ACTOR IN A LEADING ROLE,Tinker Tailor Soldier Spy| (2012),Gary Oldman,False
9031,2012,ACTOR IN A LEADING ROLE,Moneyball| (2012),Brad Pitt,False
9032,2012,ACTOR IN A SUPPORTING ROLE,My Week with Marilyn| (2012),Kenneth Branagh,False
9033,2012,ACTOR IN A SUPPORTING ROLE,Moneyball| (2012),Jonah Hill,False
9034,2012,ACTOR IN A SUPPORTING ROLE,Warrior| (2012),Nick Nolte,False
9035,2012,ACTOR IN A SUPPORTING ROLE,Beginners| (2012),Christopher Plummer,True
9036,2012,ACTOR IN A SUPPORTING ROLE,Extremely Loud & Incredibly Close| (2012),Max von Sydow,False
9037,2012,ACTRESS IN A LEADING ROLE,Albert Nobbs| (2012),Glenn Close,False
9038,2012,ACTRESS IN A LEADING ROLE,The Help| (2012),Viola Davis,False
9039,2012,ACTRESS IN A LEADING ROLE,The Girl with the Dragon Tattoo| (2012),Rooney Mara,False
9040,2012,ACTRESS IN A LEADING ROLE,The Iron Lady| (2012),Meryl Streep,True
9041,2012,ACTRESS IN A LEADING ROLE,My Week with Marilyn| (2012),Michelle Williams,False
9042,2012,ACTRESS IN A SUPPORTING ROLE,The Artist| (2012),Bérénice Bejo,False
9043,2012,ACTRESS IN A SUPPORTING ROLE,The Help| (2012),Jessica Chastain,False
9044,2012,ACTRESS IN A SUPPORTING ROLE,Bridesmaids| (2012),Melissa McCarthy,False
9045,2012,ACTRESS IN A SUPPORTING ROLE,Albert Nobbs| (2012),Janet McTeer,False
9046,2012,ACTRESS IN A SUPPORTING ROLE,The Help| (2012),Octavia Spencer,True
9047,2012,ANIMATED FEATURE FILM,A Cat in Paris| (2012),Alain Gagnol and Jean-Loup Felicioli,False
9048,2012,ANIMATED FEATURE FILM,Chico & Rita| (2012),Fernando Trueba and Javier Mariscal,False
9049,2012,ANIMATED FEATURE FILM,Kung Fu Panda 2| (2012),Jennifer Yuh Nelson,False
9050,2012,ANIMATED FEATURE FILM,Puss in Boots| (2012),Chris Miller,False
9051,2012,ANIMATED FEATURE FILM,Rango| (2012),Gore Verbinski,True
9052,2012,ART DIRECTION,The Artist| (2012),Production Design: Laurence Bennett; Set Decoration: Robert Gould,False
9053,2012,ART DIRECTION,Harry Potter and the Deathly Hallows Part 2| (2012),Production Design: Stuart Craig; Set Decoration: Stephenie McMillan,False
9054,2012,ART DIRECTION,Hugo| (2012),Production Design: Dante Ferretti; Set Decoration: Francesca Lo Schiavo,True
9055,2012,ART DIRECTION,Midnight in Paris| (2012),Production Design: Anne Seibel; Set Decoration: Hélène Dubreuil,False
9056,2012,ART DIRECTION,War Horse| (2012),Production Design: Rick Carter; Set Decoration: Lee Sandales,False
9057,2012,CINEMATOGRAPHY,The Artist| (2012),Guillaume Schiffman,False
9058,2012,CINEMATOGRAPHY,The Girl with the Dragon Tattoo| (2012),Jeff Cronenweth,False
9059,2012,CINEMATOGRAPHY,Hugo| (2012),Robert Richardson,True
9060,2012,CINEMATOGRAPHY,The Tree of Life| (2012),Emmanuel Lubezki,False
9061,2012,CINEMATOGRAPHY,War Horse| (2012),Janusz Kaminski,False
9062,2012,COSTUME DESIGN,Anonymous| (2012),Lisy Christl,False
9063,2012,COSTUME DESIGN,The Artist| (2012),Mark Bridges,True
9064,2012,COSTUME DESIGN,Hugo| (2012),Sandy Powell,False
9065,2012,COSTUME DESIGN,Jane Eyre| (2012),Michael O'Connor,False
9066,2012,COSTUME DESIGN,W.E.| (2012),Arianne Phillips,False
9067,2012,DIRECTING,The Artist| (2012),Michel Hazanavicius,True
9068,2012,DIRECTING,The Descendants| (2012),Alexander Payne,False
9069,2012,DIRECTING,Hugo| (2012),Martin Scorsese,False
9070,2012,DIRECTING,Midnight in Paris| (2012),Woody Allen,False
9071,2012,DIRECTING,The Tree of Life| (2012),Terrence Malick,False
9072,2012,DOCUMENTARY (Feature),Hell and Back Again| (2012),Danfung Dennis and Mike Lerner,False
9073,2012,DOCUMENTARY (Feature),If a Tree Falls: A Story of the Earth Liberation Front| (2012),Marshall Curry and Sam Cullman,False
9074,2012,DOCUMENTARY (Feature),Paradise Lost 3: Purgatory| (2012),Joe Berlinger and Bruce Sinofsky,False
9075,2012,DOCUMENTARY (Feature),Pina| (2012),Wim Wenders and Gian-Piero Ringel,False
9076,2012,DOCUMENTARY (Feature),Undefeated| (2012),"TJ Martin, Dan Lindsay and Rich Middlemas",True
9077,2012,DOCUMENTARY (Short Subject),The Barber of Birmingham: Foot Soldier of the Civil Rights Movement| (2012),Robin Fryday and Gail Dolgin,False
9078,2012,DOCUMENTARY (Short Subject),God Is the Bigger Elvis| (2012),Rebecca Cammisa and Julie Anderson,False
9079,2012,DOCUMENTARY (Short Subject),Incident in New Baghdad| (2012),James Spione,False
9080,2012,DOCUMENTARY (Short Subject),Saving Face| (2012),Daniel Junge and Sharmeen Obaid-Chinoy,True
9081,2012,DOCUMENTARY (Short Subject),The Tsunami and the Cherry Blossom| (2012),Lucy Walker and Kira Carstensen,False
9082,2012,FILM EDITING,The Artist| (2012),Anne-Sophie Bion and Michel Hazanavicius,False
9083,2012,FILM EDITING,The Descendants| (2012),Kevin Tent,False
9084,2012,FILM EDITING,The Girl with the Dragon Tattoo| (2012),Kirk Baxter and Angus Wall,True
9085,2012,FILM EDITING,Hugo| (2012),Thelma Schoonmaker,False
9086,2012,FILM EDITING,Moneyball| (2012),Christopher Tellefsen,False
9087,2012,FOREIGN LANGUAGE FILM,Bullhead| (2012),Belgium,False
9088,2012,FOREIGN LANGUAGE FILM,Footnote| (2012),Israel,False
9089,2012,FOREIGN LANGUAGE FILM,In Darkness| (2012),Poland,False
9090,2012,FOREIGN LANGUAGE FILM,Monsieur Lazhar| (2012),Canada,False
9091,2012,FOREIGN LANGUAGE FILM,A Separation| (2012),Iran,True
9092,2012,MAKEUP,Albert Nobbs| (2012),"Martial Corneville, Lynn Johnston and Matthew W. Mungle",False
9093,2012,MAKEUP,Harry Potter and the Deathly Hallows Part 2| (2012),"Nick Dudman, Amanda Knight and Lisa Tomblin",False
9094,2012,MAKEUP,The Iron Lady| (2012),Mark Coulier and J. Roy Helland,True
9095,2012,MUSIC (Original Score),The Adventures of Tintin| (2012),John Williams,False
9096,2012,MUSIC (Original Score),The Artist| (2012),Ludovic Bource,True
9097,2012,MUSIC (Original Score),Hugo| (2012),Howard Shore,False
9098,2012,MUSIC (Original Score),Tinker Tailor Soldier Spy| (2012),Alberto Iglesias,False
9099,2012,MUSIC (Original Score),War Horse| (2012),John Williams,False
9100,2012,MUSIC (Original Song),The Muppets| (2012),Music and Lyric by Bret McKenzie,True
9101,2012,MUSIC (Original Song),Rio| (2012),Music by Sergio Mendes and Carlinhos Brown; Lyric by Siedah Garrett,False
9102,2012,BEST PICTURE,The Artist| (2012),"Thomas Langmann, Producer",True
9103,2012,BEST PICTURE,The Descendants| (2012),"Jim Burke, Alexander Payne and Jim Taylor, Producers",False
9104,2012,BEST PICTURE,Extremely Loud & Incredibly Close| (2012),"Scott Rudin, Producer",False
9105,2012,BEST PICTURE,The Help| (2012),"Brunson Green, Chris Columbus and Michael Barnathan, Producers",False
9106,2012,BEST PICTURE,Hugo| (2012),"Graham King and Martin Scorsese, Producers",False
9107,2012,BEST PICTURE,Midnight in Paris| (2012),"Letty Aronson and Stephen Tenenbaum, Producers",False
9108,2012,BEST PICTURE,Moneyball| (2012),"Michael De Luca, Rachael Horovitz and Brad Pitt, Producers",False
9109,2012,BEST PICTURE,The Tree of Life| (2012),"Sarah Green, Bill Pohlad, Dede Gardner and Grant Hill, Producers",False
9110,2012,BEST PICTURE,War Horse| (2012),"Steven Spielberg and Kathleen Kennedy, Producers",False
9111,2012,SHORT FILM (Animated),Dimanche/Sunday| (2012),Patrick Doyon,False
9112,2012,SHORT FILM (Animated),The Fantastic Flying Books of Mr. Morris Lessmore| (2012),William Joyce and Brandon Oldenburg,True
9113,2012,SHORT FILM (Animated),La Luna| (2012),Enrico Casarosa,False
9114,2012,SHORT FILM (Animated),A Morning Stroll| (2012),Grant Orchard and Sue Goffe,False
9115,2012,SHORT FILM (Animated),Wild Life| (2012),Amanda Forbis and Wendy Tilby,False
9116,2012,SHORT FILM (Live Action),Pentecost| (2012),Peter McDonald and Eimear O'Kane,False
9117,2012,SHORT FILM (Live Action),Raju| (2012),Max Zähle and Stefan Gieren,False
9118,2012,SHORT FILM (Live Action),The Shore| (2012),Terry George and Oorlagh George,True
9119,2012,SHORT FILM (Live Action),Time Freak| (2012),Andrew Bowler and Gigi Causey,False
9120,2012,SHORT FILM (Live Action),Tuba Atlantic| (2012),Hallvar Witzø,False
9121,2012,SOUND EDITING,Drive| (2012),Lon Bender and Victor Ray Ennis,False
9122,2012,SOUND EDITING,The Girl with the Dragon Tattoo| (2012),Ren Klyce,False
9123,2012,SOUND EDITING,Hugo| (2012),Philip Stockton and Eugene Gearty,True
9124,2012,SOUND EDITING,Transformers: Dark of the Moon| (2012),Ethan Van der Ryn and Erik Aadahl,False
9125,2012,SOUND EDITING,War Horse| (2012),Richard Hymns and Gary Rydstrom,False
9126,2012,SOUND MIXING,The Girl with the Dragon Tattoo| (2012),"David Parker, Michael Semanick, Ren Klyce and Bo Persson",False
9127,2012,SOUND MIXING,Hugo| (2012),Tom Fleischman and John Midgley,True
9128,2012,SOUND MIXING,Moneyball| (2012),"Deb Adair, Ron Bochar, David Giammarco and Ed Novick",False
9129,2012,SOUND MIXING,Transformers: Dark of the Moon| (2012),"Greg P. Russell, Gary Summers, Jeffrey J. Haboush and Peter J. Devlin",False
9130,2012,SOUND MIXING,War Horse| (2012),"Gary Rydstrom, Andy Nelson, Tom Johnson and Stuart Wilson",False
9131,2012,VISUAL EFFECTS,Harry Potter and the Deathly Hallows Part 2| (2012),"Tim Burke, David Vickery, Greg Butler and John Richardson",False
9132,2012,VISUAL EFFECTS,Hugo| (2012),"Rob Legato, Joss Williams, Ben Grossmann and Alex Henning",True
9133,2012,VISUAL EFFECTS,Real Steel| (2012),"Erik Nash, John Rosengrant, Dan Taylor and Swen Gillberg",False
9134,2012,VISUAL EFFECTS,Rise of the Planet of the Apes| (2012),"Joe Letteri, Dan Lemmon, R. Christopher White and Daniel Barrett",False
9135,2012,VISUAL EFFECTS,Transformers: Dark of the Moon| (2012),"Scott Farrar, Scott Benza, Matthew Butler and John Frazier",False
9136,2012,WRITING (Adapted Screenplay),The Descendants| (2012),Screenplay by Alexander Payne and Nat Faxon & Jim Rash,True
9137,2012,WRITING (Adapted Screenplay),Hugo| (2012),Screenplay by John Logan,False
9138,2012,WRITING (Adapted Screenplay),The Ides of March| (2012),Screenplay by George Clooney & Grant Heslov and Beau Willimon,False
9139,2012,WRITING (Adapted Screenplay),Moneyball| (2012),Screenplay by Steven Zaillian and Aaron Sorkin; Story by Stan Chervin,False
9140,2012,WRITING (Adapted Screenplay),Tinker Tailor Soldier Spy| (2012),Screenplay by Bridget O'Connor & Peter Straughan,False
9141,2012,WRITING (Original Screenplay),The Artist| (2012),Written by Michel Hazanavicius,False
9142,2012,WRITING (Original Screenplay),Bridesmaids| (2012),Written by Annie Mumolo & Kristen Wiig,False
9143,2012,WRITING (Original Screenplay),Margin Call| (2012),Written by J.C. Chandor,False
9144,2012,WRITING (Original Screenplay),Midnight in Paris| (2012),Written by Woody Allen,True
9145,2012,WRITING (Original Screenplay),A Separation| (2012),Written by Asghar Farhadi,False
9146,2013,ACTOR IN A LEADING ROLE,Silver Linings Playbook| (2013),Bradley Cooper,False
9147,2013,ACTOR IN A LEADING ROLE,Lincoln| (2013),Daniel Day-Lewis,True
9148,2013,ACTOR IN A LEADING ROLE,Les Misérables| (2013),Hugh Jackman,False
9149,2013,ACTOR IN A LEADING ROLE,The Master| (2013),Joaquin Phoenix,False
9150,2013,ACTOR IN A LEADING ROLE,Flight| (2013),Denzel Washington,False
9151,2013,ACTOR IN A SUPPORTING ROLE,Argo| (2013),Alan Arkin,False
9152,2013,ACTOR IN A SUPPORTING ROLE,Silver Linings Playbook| (2013),Robert De Niro,False
9153,2013,ACTOR IN A SUPPORTING ROLE,The Master| (2013),Philip Seymour Hoffman,False
9154,2013,ACTOR IN A SUPPORTING ROLE,Lincoln| (2013),Tommy Lee Jones,False
9155,2013,ACTOR IN A SUPPORTING ROLE,Django Unchained| (2013),Christoph Waltz,True
9156,2013,ACTRESS IN A LEADING ROLE,Zero Dark Thirty| (2013),Jessica Chastain,False
9157,2013,ACTRESS IN A LEADING ROLE,Silver Linings Playbook| (2013),Jennifer Lawrence,True
9158,2013,ACTRESS IN A LEADING ROLE,Amour| (2013),Emmanuelle Riva,False
9159,2013,ACTRESS IN A LEADING ROLE,Beasts of the Southern Wild| (2013),Quvenzhané Wallis,False
9160,2013,ACTRESS IN A LEADING ROLE,The Impossible| (2013),Naomi Watts,False
9161,2013,ACTRESS IN A SUPPORTING ROLE,The Master| (2013),Amy Adams,False
9162,2013,ACTRESS IN A SUPPORTING ROLE,Lincoln| (2013),Sally Field,False
9163,2013,ACTRESS IN A SUPPORTING ROLE,Les Misérables| (2013),Anne Hathaway,True
9164,2013,ACTRESS IN A SUPPORTING ROLE,The Sessions| (2013),Helen Hunt,False
9165,2013,ACTRESS IN A SUPPORTING ROLE,Silver Linings Playbook| (2013),Jacki Weaver,False
9166,2013,ANIMATED FEATURE FILM,Brave| (2013),Mark Andrews and Brenda Chapman,True
9167,2013,ANIMATED FEATURE FILM,Frankenweenie| (2013),Tim Burton,False
9168,2013,ANIMATED FEATURE FILM,ParaNorman| (2013),Sam Fell and Chris Butler,False
9169,2013,ANIMATED FEATURE FILM,The Pirates! Band of Misfits| (2013),Peter Lord,False
9170,2013,ANIMATED FEATURE FILM,Wreck-It Ralph| (2013),Rich Moore,False
9171,2013,CINEMATOGRAPHY,Anna Karenina| (2013),Seamus McGarvey,False
9172,2013,CINEMATOGRAPHY,Django Unchained| (2013),Robert Richardson,False
9173,2013,CINEMATOGRAPHY,Life of Pi| (2013),Claudio Miranda,True
9174,2013,CINEMATOGRAPHY,Lincoln| (2013),Janusz Kaminski,False
9175,2013,CINEMATOGRAPHY,Skyfall| (2013),Roger Deakins,False
9176,2013,COSTUME DESIGN,Anna Karenina| (2013),Jacqueline Durran,True
9177,2013,COSTUME DESIGN,Les Misérables| (2013),Paco Delgado,False
9178,2013,COSTUME DESIGN,Lincoln| (2013),Joanna Johnston,False
9179,2013,COSTUME DESIGN,Mirror Mirror| (2013),Eiko Ishioka,False
9180,2013,COSTUME DESIGN,Snow White and the Huntsman| (2013),Colleen Atwood,False
9181,2013,DIRECTING,Amour| (2013),Michael Haneke,False
9182,2013,DIRECTING,Beasts of the Southern Wild| (2013),Benh Zeitlin,False
9183,2013,DIRECTING,Life of Pi| (2013),Ang Lee,True
9184,2013,DIRECTING,Lincoln| (2013),Steven Spielberg,False
9185,2013,DIRECTING,Silver Linings Playbook| (2013),David O. Russell,False
9186,2013,DOCUMENTARY (Feature),5 Broken Cameras| (2013),Emad Burnat and Guy Davidi,False
9187,2013,DOCUMENTARY (Feature),The Gatekeepers| (2013),"Dror Moreh, Philippa Kowarsky and Estelle Fialon",False
9188,2013,DOCUMENTARY (Feature),How to Survive a Plague| (2013),David France and Howard Gertler,False
9189,2013,DOCUMENTARY (Feature),The Invisible War| (2013),Kirby Dick and Amy Ziering,False
9190,2013,DOCUMENTARY (Feature),Searching for Sugar Man| (2013),Malik Bendjelloul and Simon Chinn,True
9191,2013,DOCUMENTARY (Short Subject),Inocente| (2013),Sean Fine and Andrea Nix Fine,True
9192,2013,DOCUMENTARY (Short Subject),Kings Point| (2013),Sari Gilman and Jedd Wider,False
9193,2013,DOCUMENTARY (Short Subject),Mondays at Racine| (2013),Cynthia Wade and Robin Honan,False
9194,2013,DOCUMENTARY (Short Subject),Open Heart| (2013),Kief Davidson and Cori Shepherd Stern,False
9195,2013,DOCUMENTARY (Short Subject),Redemption| (2013),Jon Alpert and Matthew O'Neill,False
9196,2013,FILM EDITING,Argo| (2013),William Goldenberg,True
9197,2013,FILM EDITING,Life of Pi| (2013),Tim Squyres,False
9198,2013,FILM EDITING,Lincoln| (2013),Michael Kahn,False
9199,2013,FILM EDITING,Silver Linings Playbook| (2013),Jay Cassidy and Crispin Struthers,False
9200,2013,FILM EDITING,Zero Dark Thirty| (2013),Dylan Tichenor and William Goldenberg,False
9201,2013,FOREIGN LANGUAGE FILM,Amour| (2013),Austria,True
9202,2013,FOREIGN LANGUAGE FILM,Kon-Tiki| (2013),Norway,False
9203,2013,FOREIGN LANGUAGE FILM,No| (2013),Chile,False
9204,2013,FOREIGN LANGUAGE FILM,A Royal Affair| (2013),Denmark,False
9205,2013,FOREIGN LANGUAGE FILM,War Witch| (2013),Canada,False
9206,2013,MAKEUP AND HAIRSTYLING,Hitchcock| (2013),"Howard Berger, Peter Montagna and Martin Samuel",False
9207,2013,MAKEUP AND HAIRSTYLING,The Hobbit: An Unexpected Journey| (2013),"Peter Swords King, Rick Findlater and Tami Lane",False
9208,2013,MAKEUP AND HAIRSTYLING,Les Misérables| (2013),Lisa Westcott and Julie Dartnell,True
9209,2013,MUSIC (Original Score),Anna Karenina| (2013),Dario Marianelli,False
9210,2013,MUSIC (Original Score),Argo| (2013),Alexandre Desplat,False
9211,2013,MUSIC (Original Score),Life of Pi| (2013),Mychael Danna,True
9212,2013,MUSIC (Original Score),Lincoln| (2013),John Williams,False
9213,2013,MUSIC (Original Score),Skyfall| (2013),Thomas Newman,False
9214,2013,MUSIC (Original Song),Chasing Ice| (2013),Music and Lyric by J. Ralph,False
9215,2013,MUSIC (Original Song),Ted| (2013),Music by Walter Murphy; Lyric by Seth MacFarlane,False
9216,2013,MUSIC (Original Song),Life of Pi| (2013),Music by Mychael Danna; Lyric by Bombay Jayashri,False
9217,2013,MUSIC (Original Song),Skyfall| (2013),Music and Lyric by Adele Adkins and Paul Epworth,True
9218,2013,MUSIC (Original Song),Les Misérables| (2013),Music by Claude-Michel Schönberg; Lyric by Herbert Kretzmer and Alain Boublil,False
9219,2013,BEST PICTURE,Amour| (2013),"Margaret Menegoz, Stefan Arndt, Veit Heiduschka and Michael Katz, Producers",False
9220,2013,BEST PICTURE,Argo| (2013),"Grant Heslov, Ben Affleck and George Clooney, Producers",True
9221,2013,BEST PICTURE,Beasts of the Southern Wild| (2013),"Dan Janvey, Josh Penn and Michael Gottwald, Producers",False
9222,2013,BEST PICTURE,Django Unchained| (2013),"Stacey Sher, Reginald Hudlin and Pilar Savone, Producers",False
9223,2013,BEST PICTURE,Les Misérables| (2013),"Tim Bevan, Eric Fellner, Debra Hayward and Cameron Mackintosh, Producers",False
9224,2013,BEST PICTURE,Life of Pi| (2013),"Gil Netter, Ang Lee and David Womark, Producers",False
9225,2013,BEST PICTURE,Lincoln| (2013),"Steven Spielberg and Kathleen Kennedy, Producers",False
9226,2013,BEST PICTURE,Silver Linings Playbook| (2013),"Donna Gigliotti, Bruce Cohen and Jonathan Gordon, Producers",False
9227,2013,BEST PICTURE,Zero Dark Thirty| (2013),"Mark Boal, Kathryn Bigelow and Megan Ellison, Producers",False
9228,2013,PRODUCTION DESIGN,Anna Karenina| (2013),Production Design: Sarah Greenwood; Set Decoration: Katie Spencer,False
9229,2013,PRODUCTION DESIGN,The Hobbit: An Unexpected Journey| (2013),Production Design: Dan Hennah; Set Decoration: Ra Vincent and Simon Bright,False
9230,2013,PRODUCTION DESIGN,Les Misérables| (2013),Production Design: Eve Stewart; Set Decoration: Anna Lynch-Robinson,False
9231,2013,PRODUCTION DESIGN,Life of Pi| (2013),Production Design: David Gropman; Set Decoration: Anna Pinnock,False
9232,2013,PRODUCTION DESIGN,Lincoln| (2013),Production Design: Rick Carter; Set Decoration: Jim Erickson,True
9233,2013,SHORT FILM (Animated),Adam and Dog| (2013),Minkyu Lee,False
9234,2013,SHORT FILM (Animated),Fresh Guacamole| (2013),PES,False
9235,2013,SHORT FILM (Animated),Head over Heels| (2013),Timothy Reckart and Fodhla Cronin O'Reilly,False
9236,2013,SHORT FILM (Animated),"Maggie Simpson in ""The Longest Daycare""| (2013)",David Silverman,False
9237,2013,SHORT FILM (Animated),Paperman| (2013),John Kahrs,True
9238,2013,SHORT FILM (Live Action),Asad| (2013),Bryan Buckley and Mino Jarjoura,False
9239,2013,SHORT FILM (Live Action),Buzkashi Boys| (2013),Sam French and Ariel Nasr,False
9240,2013,SHORT FILM (Live Action),Curfew| (2013),Shawn Christensen,True
9241,2013,SHORT FILM (Live Action),Death of a Shadow (Dood van een Schaduw)| (2013),Tom Van Avermaet and Ellen De Waele,False
